model,multiclass_brier,multiclass_log_loss,brier_home,log_loss_home,brier_draw,log_loss_draw,brier_away,log_loss_away,n_predictions,market_multiclass_brier,market_multiclass_log_loss
dixon_coles,0.6280211517521936,1.0518036932238566,0.2361331845173872,0.6713517919169346,0.19414367699636037,0.5794535136146419,0.19774429023844597,0.5876915243834747,50309,0.6007659952168177,1.0044163307707847
gbdt,0.6241589895201999,1.040103262461015,0.23432455447127126,0.6613814982550771,0.1933549794389781,0.5759761961464845,0.1964794556099505,0.5800427676773251,50309,0.6007659952168177,1.0044163307707847
gbdt_mkt,0.6101959909260488,1.021309103282934,0.22689135017644235,0.6453081512907725,0.1928183272613318,0.574450977462268,0.1904863134882747,0.5669031229448004,50309,0.6007659952168177,1.0044163307707847
